uniprot_id,n_compounds,scaffold_count,scaffold_diversity,mean_tanimoto_dist
P22732,1,1,1.0,
Q9H6P5,2,1,0.5,
O94907,3,2,0.6666666666666666,
P29122,5,3,0.6,
P29120,5,3,0.6,
Q92824,5,3,0.6,
P16519,2,2,1.0,
Q16549,2,2,1.0,
P08237,1,1,1.0,
P01008,7,2,0.2857142857142857,
P56937,3,2,0.6666666666666666,
Q15465,5,5,1.0,
P35573,7,3,0.42857142857142855,
Q96CA5,36,24,0.6666666666666666,0.5566756922286044
O75884,1,1,1.0,
Q9BT73,1,1,1.0,
Q12794,4,2,0.5,
P14550,22,10,0.45454545454545453,
Q6W5P4,66,33,0.5,0.7584031255640076
Q13563,29,17,0.5862068965517241,
P17405,8,7,0.875,
Q14242,43,9,0.20930232558139536,0.5218963359746878
P55058,2,1,0.5,
O15269,4,3,0.75,
O15270,12,11,0.9166666666666666,
O60503,8,7,0.875,
Q02318,2,2,1.0,
P13501,30,11,0.36666666666666664,0.3483827164764738
P51956,6,6,1.0,
Q99986,8,6,0.75,
P24928,5,4,0.8,
P06307,1,1,1.0,
P00441,18,15,0.8333333333333334,
P20916,3,3,1.0,
Q9GZZ6,9,5,0.5555555555555556,
Q8WWX8,1,1,1.0,
Q96LB2,83,42,0.5060240963855421,0.7918171408689356
Q8TCT0,1,1,1.0,
O95147,1,1,1.0,
Q9NY91,30,12,0.4,0.6126445816877392
Q9BTU6,3,3,1.0,
P01160,11,6,0.5454545454545454,
P38398,13,9,0.6923076923076923,
P68104,2,2,1.0,
Q05639,2,2,1.0,
P01137,7,7,1.0,
P33176,1,1,1.0,
P50391,7,6,0.8571428571428571,
Q9BQI3,31,14,0.45161290322580644,0.6811938951995027
Q8TD19,13,12,0.9230769230769231,
P21860,39,27,0.6923076923076923,0.7936091211633398
P20794,6,6,1.0,
O75311,5,5,1.0,
Q9BX84,1,1,1.0,
Q9Y286,2,1,0.5,
P0C1S8,7,5,0.7142857142857143,
Q8NG66,6,6,1.0,
Q86Y07,5,4,0.8,
P51957,13,12,0.9230769230769231,
Q99677,11,0,0.0,
Q53EL6,1,1,1.0,
Q9ULW8,2,1,0.5,
Q06210,4,2,0.5,
P31947,1,1,1.0,
Q7Z2H8,42,11,0.2619047619047619,0.8167453765416822
O00625,12,11,0.9166666666666666,
Q9UBU3,42,15,0.35714285714285715,0.4310772677376231
P50336,27,6,0.2222222222222222,
P49281,32,9,0.28125,0.6337933457429024
P09651,1,1,1.0,
Q14573,1,1,1.0,
P03905,5,4,0.8,
Q9BTY2,2,1,0.5,
P48506,1,0,0.0,
P79483,13,8,0.6153846153846154,
O00220,1,1,1.0,
Q5R387,12,3,0.25,
P32189,4,2,0.5,
P54136,2,2,1.0,
P39656,5,3,0.6,
Q11128,2,1,0.5,
O00481,8,3,0.375,
O15245,34,25,0.7352941176470589,0.8960697617483552
P28329,5,3,0.6,
P54819,3,2,0.6666666666666666,
P27144,1,1,1.0,
O95342,31,25,0.8064516129032258,0.9009079848180643
O75376,54,45,0.8333333333333334,0.7698261184661734
Q15031,5,1,0.2,
P11586,4,4,1.0,
Q14642,4,2,0.5,
O14980,10,7,0.7,
Q16775,1,0,0.0,
P43155,9,0,0.0,
O15438,501,347,0.6926147704590818,0.8980003414147313
O15439,451,301,0.6674057649667405,0.8989572161616575
Q92887,28,23,0.8214285714285714,
P14060,7,5,0.7142857142857143,
P00480,7,0,0.0,
P35030,10,7,0.7,
P28476,2,0,0.0,
P21673,1,1,1.0,
P52788,2,1,0.5,
O60256,3,3,1.0,
P29074,1,1,1.0,
O75419,2,2,1.0,
P36873,4,2,0.5,
P02763,1,1,1.0,
P29476,8,2,0.25,
P29477,12,3,0.25,
Q9H4A3,19,10,0.5263157894736842,
O43280,1,1,1.0,
P61169,2,2,1.0,
Q9Y2E5,1,1,1.0,
Q9NNX6,26,17,0.6538461538461539,
O00483,2,2,1.0,
O75643,2,2,1.0,
P09471,1,1,1.0,
O75751,14,13,0.9285714285714286,
Q14376,2,2,1.0,
P35558,11,8,0.7272727272727273,
Q9BPW9,2,2,1.0,
P43354,78,33,0.4230769230769231,0.7857071297877245
Q16854,1,1,1.0,
Q9UBR2,3,3,1.0,
P25963,4,3,0.75,
P84077,1,1,1.0,
P41586,19,6,0.3157894736842105,
P22307,1,1,1.0,
P45880,1,1,1.0,
P68106,4,3,0.75,
P29144,1,0,0.0,
Q9NWT8,1,1,1.0,
Q9Y5L3,17,11,0.6470588235294118,
Q5MY95,12,9,0.75,
P49961,18,12,0.6666666666666666,
P08151,6,5,0.8333333333333334,
O95870,4,4,1.0,
P02724,2,2,1.0,
O60706,10,8,0.8,
P10070,1,1,1.0,
P45974,35,22,0.6285714285714286,0.7999096320169548
P09429,5,4,0.8,
P50570,1,1,1.0,
P38571,8,8,1.0,
Q8NA19,16,11,0.6875,
Q16348,34,18,0.5294117647058824,0.7918598209938057
Q9NP87,7,4,0.5714285714285714,
Q92499,12,9,0.75,
Q9Y2T1,4,3,0.75,
P30988,1,1,1.0,
Q8TDX6,11,5,0.45454545454545453,
Q9UPP1,10,4,0.4,
O75151,9,3,0.3333333333333333,
Q6ZMT4,8,2,0.25,
Q6PCB7,69,28,0.4057971014492754,0.6669974627994797
Q9UH92,8,7,0.875,
P08294,2,2,1.0,
Q96S53,4,1,0.25,
Q9Y694,7,7,1.0,
Q9NSA0,9,8,0.8888888888888888,
Q86TP1,2,2,1.0,
Q13115,1,1,1.0,
P48050,2,2,1.0,
Q9BXC0,44,28,0.6363636363636364,0.7010770540033472
P08243,1,1,1.0,
Q9NR71,3,1,0.3333333333333333,
Q99707,5,3,0.6,
Q9BYP7,4,4,1.0,
Q9BXA5,49,24,0.4897959183673469,0.6567694829088486
Q96FL8,30,23,0.7666666666666667,0.8897561378700934
O95864,5,4,0.8,
Q96K76,31,8,0.25806451612903225,0.7708422475265919
P49810,7,1,0.14285714285714285,
Q9H2M3,1,0,0.0,
Q9NYQ3,1,1,1.0,
O75355,9,6,0.6666666666666666,
Q9NR20,101,49,0.48514851485148514,0.5142457595310437
P22897,2,2,1.0,
Q8WTT0,1,1,1.0,
P55786,4,4,1.0,
Q53H47,3,2,0.6666666666666666,
Q9UMN6,3,2,0.6666666666666666,
Q8NEZ4,3,2,0.6666666666666666,
O14686,4,3,0.75,
P31689,2,2,1.0,
P62834,1,1,1.0,
Q9UKM7,14,7,0.5,
P50416,16,13,0.8125,
Q92523,12,10,0.8333333333333334,
Q15392,1,1,1.0,
O94759,15,10,0.6666666666666666,
Q9UHP3,2,1,0.5,
Q8NHU3,44,14,0.3181818181818182,0.6958285817454066
P09172,19,1,0.05263157894736842,
P38936,7,7,1.0,
P20815,3,3,1.0,
Q12791,17,9,0.5294117647058824,
Q9Y5K2,1,1,1.0,
P11308,1,1,1.0,
P42677,5,2,0.4,
P61244,2,2,1.0,
P10599,8,7,0.875,
P26639,17,9,0.5294117647058824,
Q13123,2,2,1.0,
Q13564,6,6,1.0,
A0AVT1,2,2,1.0,
P15291,1,1,1.0,
Q9Y5Z6,1,1,1.0,
P49763,2,2,1.0,
Q5QJU3,1,1,1.0,
P43657,10,0,0.0,
Q9NRS4,11,8,0.7272727272727273,
P12314,1,1,1.0,
P26572,6,1,0.16666666666666666,
Q6E213,11,2,0.18181818181818182,
Q58HT5,11,2,0.18181818181818182,
Q9H1D0,18,11,0.6111111111111112,
P60033,3,2,0.6666666666666666,
Q13336,1,1,1.0,
Q12923,7,7,1.0,
Q8TBE9,1,1,1.0,
O60307,3,2,0.6666666666666666,
P54132,6,3,0.5,
P13500,43,17,0.3953488372093023,0.7136169076984755
Q00610,5,3,0.6,
P56199,1,1,1.0,
Q96Q83,23,7,0.30434782608695654,
P04085,1,1,1.0,
Q9UBT6,4,2,0.5,
P13569,78,41,0.5256410256410257,0.774387364489383
Q14330,5,3,0.6,
Q6GMR7,2,2,1.0,
Q9Y2J8,5,3,0.6,
O14786,8,8,1.0,
P62136,1,1,1.0,
P08686,8,6,0.75,
P22459,1,1,1.0,
P18505,9,7,0.7777777777777778,
Q9NR82,9,6,0.6666666666666666,
Q9Y463,217,108,0.4976958525345622,0.5463236035322063
Q15172,3,1,0.3333333333333333,
Q92953,1,1,1.0,
Q9Y256,1,1,1.0,
P16671,1,1,1.0,
Q9NQB0,1,1,1.0,
P32302,1,1,1.0,
P11926,3,0,0.0,
Q12879,12,8,0.6666666666666666,
Q13509,2,1,0.5,
P08183,41,11,0.2682926829268293,0.6083349122342165
Q9NWT6,1,1,1.0,
Q96PH1,8,6,0.75,
O15118,1,1,1.0,
Q16236,49,20,0.40816326530612246,0.7360632570902644
Q96JB6,1,1,1.0,
P58215,1,1,1.0,
P24863,26,18,0.6923076923076923,
Q9GZN0,16,4,0.25,
P13995,3,3,1.0,
P32248,1,1,1.0,
Q13510,3,3,1.0,
Q13107,1,1,1.0,
O60259,10,6,0.6,
P10809,1,1,1.0,
Q16762,1,1,1.0,
Q8TDU9,10,2,0.2,
Q9NSD7,31,7,0.22580645161290322,0.4048930339490684
O95398,1,1,1.0,
O43525,1,1,1.0,
O14843,37,16,0.43243243243243246,0.6242407115870893
P51580,1,1,1.0,
Q9NVM4,4,4,1.0,
Q8ND76,34,15,0.4411764705882353,0.43623905409251207
Q9NQR1,4,3,0.75,
Q8NEV1,25,19,0.76,
P01730,10,5,0.5,
P36639,23,15,0.6521739130434783,
Q01650,3,0,0.0,
Q6SZW1,1,1,1.0,
Q7Z4H4,20,10,0.5,
Q76LX8,1,1,1.0,
P49789,4,3,0.75,
Q9BW60,59,31,0.5254237288135594,0.7277879859710152
Q9BYW2,4,3,0.75,
Q05823,2,2,1.0,
Q9Y6K9,2,2,1.0,
P27482,1,1,1.0,
Q7Z5Q5,1,1,1.0,
Q9NRG4,11,8,0.7272727272727273,
Q12778,1,1,1.0,
P21549,10,3,0.3,
P24666,4,4,1.0,
P19440,19,5,0.2631578947368421,
P55011,1,1,1.0,
Q9UK80,15,5,0.3333333333333333,
P51617,3,3,1.0,
P01019,1,1,1.0,
Q9BVC4,9,9,1.0,
Q9H300,2,2,1.0,
O95619,14,10,0.7142857142857143,
Q53GL7,7,4,0.5714285714285714,
Q9H0J9,7,7,1.0,
P33527,4,4,1.0,
O43175,2,1,0.5,
Q460N3,4,1,0.25,
Q9NR21,6,5,0.8333333333333334,
Q460N5,6,5,0.8333333333333334,
Q9BV86,15,9,0.6,
O94768,3,3,1.0,
P36894,4,3,0.75,
O00238,4,3,0.75,
Q92800,8,4,0.5,
Q969R2,12,3,0.25,
P54652,1,1,1.0,
P17066,1,1,1.0,
Q9H7M9,5,2,0.4,
Q6GPI1,4,4,1.0,
Q9UL54,3,3,1.0,
O75084,1,1,1.0,
P55072,58,25,0.43103448275862066,0.6355879946165668
Q8N6T3,1,1,1.0,
Q6L8Q7,1,1,1.0,
P53041,6,5,0.8333333333333334,
P60510,1,1,1.0,
O14829,1,1,1.0,
Q92952,4,4,1.0,
Q9UGI6,6,6,1.0,
P36969,3,2,0.6666666666666666,
P21709,6,6,1.0,
P15153,2,2,1.0,
P60763,2,2,1.0,
Q9Y5A9,4,3,0.75,
Q15004,1,1,1.0,
P46937,8,6,0.75,
Q9BXS9,1,1,1.0,
Q9Y6W6,8,6,0.75,
O14638,2,2,1.0,
Q9H7B4,4,4,1.0,
Q96KQ7,53,33,0.6226415094339622,0.6505779027821514
O95817,1,1,1.0,
Q5VTY9,12,8,0.6666666666666666,
Q8NFU7,11,5,0.45454545454545453,
O43151,8,4,0.5,
Q6NS38,1,0,0.0,
O15455,2,2,1.0,
Q8IVV7,3,2,0.6666666666666666,
P13584,1,1,1.0,
Q15796,9,1,0.1111111111111111,
P43686,1,1,1.0,
Q9BYT8,2,2,1.0,
Q86U44,16,11,0.6875,
Q96EP0,1,1,1.0,
P78317,1,1,1.0,
Q9BZJ3,3,3,1.0,
P15090,22,14,0.6363636363636364,
Q99836,2,2,1.0,
O60603,7,4,0.5714285714285714,
Q15399,2,2,1.0,
O60602,1,1,1.0,
Q9HCE7,11,5,0.45454545454545453,
Q9NY97,35,23,0.6571428571428571,0.5067693190142321
Q9C0J1,21,10,0.47619047619047616,
Q9P0L2,6,6,1.0,
Q07890,6,5,0.8333333333333334,
Q01718,23,12,0.5217391304347826,
P42229,3,3,1.0,
Q9BPZ7,29,21,0.7241379310344828,
O43924,4,4,1.0,
Q9BXF3,3,3,1.0,
P14209,2,2,1.0,
Q6P988,29,8,0.27586206896551724,
Q86YT5,3,3,1.0,
Q8WWT9,2,2,1.0,
P17516,1,1,1.0,
Q9UJW3,6,6,1.0,
P12259,2,2,1.0,
Q92570,11,9,0.8181818181818182,
P42681,5,5,1.0,
Q8N6T7,1,0,0.0,
P35475,2,2,1.0,
P48426,1,1,1.0,
P06730,4,4,1.0,
P42568,7,5,0.7142857142857143,
Q9NZM1,1,1,1.0,
Q15645,8,5,0.625,
Q8IZK6,4,4,1.0,
O43791,18,4,0.2222222222222222,
Q9NXA8,5,5,1.0,
O00398,5,3,0.6,
Q9Y6T7,1,1,1.0,
P49619,1,1,1.0,
O75912,2,1,0.5,
P35499,2,2,1.0,
Q8N371,10,6,0.6,
Q12797,6,2,0.3333333333333333,
Q9NTG7,5,4,0.8,
Q8TDQ0,2,1,0.5,
Q9BZ95,15,10,0.6666666666666666,
Q6P2P2,3,2,0.6666666666666666,
Q00266,1,1,1.0,
Q9UKK3,2,2,1.0,
P48147,8,8,1.0,
Q9NRD9,1,1,1.0,
O15550,2,2,1.0,
Q9NZI8,4,4,1.0,
Q86U86,20,10,0.5,
Q15369,30,6,0.2,0.37708681930808186
Q01469,11,8,0.7272727272727273,
O15540,7,6,0.8571428571428571,
P14625,10,7,0.7,
Q9BQB6,5,3,0.6,
O00469,3,3,1.0,
Q9Y508,1,1,1.0,
O43148,1,1,1.0,
Q15047,4,4,1.0,
Q8N8U2,2,2,1.0,
Q99549,2,2,1.0,
Q8N3A8,2,2,1.0,
Q99788,2,1,0.5,
Q9NZJ5,6,4,0.6666666666666666,
Q16740,4,4,1.0,
P11413,1,1,1.0,
Q6P6C2,11,5,0.45454545454545453,
Q92736,3,3,1.0,
P16615,1,1,1.0,
Q9UKT9,15,11,0.7333333333333333,
P15170,4,4,1.0,
Q96AC1,25,9,0.36,
Q9BQL6,16,7,0.4375,
Q92772,3,3,1.0,
Q5MAI5,2,2,1.0,
Q8IZX4,2,2,1.0,
Q92519,2,2,1.0,
P17844,2,2,1.0,
Q9NR48,2,2,1.0,
P21675,2,2,1.0,
Q03405,1,1,1.0,
P34741,20,5,0.25,
Q9Y4B6,6,1,0.16666666666666666,
P02452,7,5,0.7142857142857143,
Q86VQ6,1,1,1.0,
Q9NNW7,1,1,1.0,
Q13332,2,2,1.0,
Q96QT4,1,1,1.0,
Q29983,20,8,0.4,
P26718,11,3,0.2727272727272727,
Q5T1V6,1,1,1.0,
Q7L7V1,1,1,1.0,
P26196,2,2,1.0,
Q9H5Z1,1,1,1.0,
Q8IX18,1,1,1.0,
Q9NR30,2,2,1.0,
Q99714,8,3,0.375,
Q8NG06,3,3,1.0,
Q9Y6M1,2,2,1.0,
Q9GZQ8,2,2,1.0,
Q9BQB4,4,4,1.0,
Q14694,1,1,1.0,
Q92995,1,1,1.0,
Q01973,15,10,0.6666666666666666,
O94766,5,5,1.0,
P62753,3,3,1.0,
Q92569,3,3,1.0,
Q12834,1,1,1.0,
Q9UKK9,1,1,1.0,
O95848,1,1,1.0,
P28065,8,7,0.875,
Q99497,1,1,1.0,
Q92508,1,1,1.0,
P01583,3,3,1.0,
Q9ULI0,2,2,1.0,
Q96MU7,1,1,1.0,
Q9Y6I9,2,2,1.0,
P18405,5,3,0.6,
P24752,4,4,1.0,
O95278,1,1,1.0,
Q9UNH5,1,1,1.0,
O60729,1,1,1.0,
Q5JUK3,1,1,1.0,
P14859,1,1,1.0,
Q96FA3,8,7,0.875,
P09455,1,1,1.0,
Q9UNE7,1,1,1.0,
O43765,2,2,1.0,
Q99615,1,1,1.0,
Q9NUV7,1,1,1.0,
Q9NUJ1,3,2,0.6666666666666666,
Q96T53,1,1,1.0,
P60520,1,1,1.0,
O43670,2,2,1.0,
Q15782,1,1,1.0,
P47870,1,1,1.0,
Q16204,1,1,1.0,
P40879,17,1,0.058823529411764705,
Q16654,2,2,1.0,
Q15120,2,2,1.0,
Q8NDF8,1,1,1.0,
Q5XG87,1,1,1.0,
P22681,17,11,0.6470588235294118,
Q9Y6E7,4,4,1.0,
O95433,1,1,1.0,
P00558,1,1,1.0,
P11498,4,1,0.25,
Q9BWD1,6,3,0.5,
Q96CP6,3,3,1.0,
Q92905,3,1,0.3333333333333333,
Q9UBZ9,1,1,1.0,
Q13018,1,1,1.0,
Q9H999,12,2,0.16666666666666666,
P26358,5,4,0.8,
P60174,1,1,1.0,
P30279,1,1,1.0,
Q8TAF3,2,2,1.0,
Q6DKI2,3,2,0.6666666666666666,
P56159,14,11,0.7857142857142857,
O00451,12,9,0.75,
O60609,8,7,0.875,
P48307,8,7,0.875,
Q9ULW0,2,2,1.0,
P36956,1,1,1.0,
Q9Y2M5,1,1,1.0,
Q6IQ55,1,1,1.0,
O14764,1,1,1.0,
P30046,1,1,1.0,
P40259,1,1,1.0,
Q11203,1,1,1.0,
Q9HB14,15,6,0.4,
Q14289,11,11,1.0,
Q8NHM5,1,1,1.0,
Q7LBC6,1,1,1.0,
Q9UPS6,3,2,0.6666666666666666,
Q8WTS6,4,3,0.75,
Q9H5I1,3,2,0.6666666666666666,
Q4FZB7,3,2,0.6666666666666666,
Q9NQV7,1,1,1.0,
P16591,6,6,1.0,
Q9NRG9,1,1,1.0,
O75027,2,2,1.0,
P28288,1,1,1.0,
P61221,1,1,1.0,
Q96IU4,1,1,1.0,
P42765,1,1,1.0,
Q6JQN1,1,1,1.0,
Q709F0,2,2,1.0,
P11310,1,1,1.0,
P49748,2,2,1.0,
O00154,1,1,1.0,
O15254,1,1,1.0,
P12814,1,1,1.0,
O43707,1,1,1.0,
P61158,1,1,1.0,
P55265,2,2,1.0,
Q86TW2,1,1,1.0,
Q16186,1,1,1.0,
P30566,1,1,1.0,
Q9UHB7,1,1,1.0,
Q9NUQ2,1,1,1.0,
O00116,2,2,1.0,
Q09666,1,1,1.0,
O95831,2,2,1.0,
Q9BRQ8,1,1,1.0,
Q12904,1,1,1.0,
O00170,1,1,1.0,
P00568,1,1,1.0,
O43488,1,1,1.0,
Q8IZ83,1,1,1.0,
P54886,1,1,1.0,
P49419,1,1,1.0,
P04075,1,1,1.0,
Q9BT22,1,1,1.0,
Q92685,1,1,1.0,
Q9BVK2,1,1,1.0,
Q9UJX3,1,1,1.0,
Q6NXT1,1,1,1.0,
P50995,1,1,1.0,
P12429,1,1,1.0,
P08758,1,1,1.0,
P08133,1,1,1.0,
P20073,1,1,1.0,
O43747,1,1,1.0,
Q9BXS5,2,2,1.0,
O95782,1,1,1.0,
P63010,1,1,1.0,
Q96CW1,1,1,1.0,
O00203,2,2,1.0,
O14617,1,1,1.0,
Q92572,1,1,1.0,
P13798,1,1,1.0,
Q9BZZ5,1,1,1.0,
Q9HDC9,1,1,1.0,
P07741,1,1,1.0,
P18085,1,1,1.0,
Q9Y6D6,1,1,1.0,
Q92974,1,1,1.0,
P40616,1,1,1.0,
O15143,2,2,1.0,
O15144,1,1,1.0,
O15145,1,1,1.0,
Q9BPX5,1,1,1.0,
O43681,1,1,1.0,
P00966,1,1,1.0,
Q9NVI7,1,1,1.0,
Q5T9A4,2,2,1.0,
O75143,1,1,1.0,
Q6DD88,1,1,1.0,
P98194,1,1,1.0,
P06576,1,1,1.0,
P30049,1,1,1.0,
P24539,1,1,1.0,
O75947,2,2,1.0,
P56385,1,1,1.0,
P56134,2,2,1.0,
O75964,1,1,1.0,
P48047,1,1,1.0,
P36543,1,1,1.0,
O75348,1,1,1.0,
Q9UI12,1,1,1.0,
Q9UBB4,2,2,1.0,
Q9H6S1,1,1,1.0,
P24534,1,1,1.0,
P46379,1,1,1.0,
P51572,1,1,1.0,
O75934,2,2,1.0,
Q9BXK5,1,1,1.0,
Q9NYF8,1,1,1.0,
O95861,1,1,1.0,
Q5VW32,1,1,1.0,
Q10589,2,2,1.0,
P20290,1,1,1.0,
O43684,2,2,1.0,
Q7L1Q6,1,1,1.0,
Q9Y6E2,1,1,1.0,
Q9UKR5,1,1,1.0,
Q9BUV8,1,1,1.0,
O43822,1,1,1.0,
P0DPI2,1,1,1.0,
Q86YS7,2,2,1.0,
Q9BRJ6,1,1,1.0,
Q9Y376,2,2,1.0,
Q8TDN4,2,2,1.0,
Q9HB71,1,1,1.0,
Q86VP6,1,1,1.0,
Q14444,1,1,1.0,
P52907,1,1,1.0,
P47756,1,1,1.0,
Q8N163,1,1,1.0,
O60826,1,1,1.0,
Q96A33,1,1,1.0,
Q8NA31,1,1,1.0,
P78371,2,2,1.0,
P49368,2,2,1.0,
P48643,2,2,1.0,
P40227,1,1,1.0,
Q99832,1,1,1.0,
P50990,1,1,1.0,
O95400,1,1,1.0,
P34810,1,1,1.0,
Q13042,1,1,1.0,
Q9UJX2,1,1,1.0,
Q99459,1,1,1.0,
O14735,2,2,1.0,
Q01850,1,1,1.0,
Q9UKY7,1,1,1.0,
O95319,1,1,1.0,
Q5SW79,1,1,1.0,
P23528,1,1,1.0,
Q9NX63,2,2,1.0,
Q9BRQ6,1,1,1.0,
Q14839,2,2,1.0,
Q99653,1,1,1.0,
Q6FI81,1,1,1.0,
Q07065,2,2,1.0,
P12532,1,1,1.0,
P61024,1,1,1.0,
Q9Y696,2,2,1.0,
Q14677,1,1,1.0,
Q9NWW5,1,1,1.0,
O96005,1,1,1.0,
Q9HAW4,1,1,1.0,
P09496,2,2,1.0,
Q96DG6,2,2,1.0,
P62633,1,1,1.0,
A5YKK6,2,2,1.0,
Q9Y2B0,1,1,1.0,
Q12860,1,1,1.0,
Q8WTW3,1,1,1.0,
Q9H9E3,1,1,1.0,
Q9Y2V7,2,2,1.0,
P83436,1,1,1.0,
Q96MW5,2,2,1.0,
Q05707,1,1,1.0,
P53621,2,2,1.0,
P53618,2,2,1.0,
P35606,2,2,1.0,
O14579,2,2,1.0,
Q9Y678,1,1,1.0,
Q9UBF2,1,1,1.0,
Q9UNS2,1,1,1.0,
Q7L5N1,1,1,1.0,
P31146,1,1,1.0,
P13073,1,1,1.0,
P20674,1,1,1.0,
P12074,1,1,1.0,
P09669,1,1,1.0,
Q16630,1,1,1.0,
P46109,1,1,1.0,
Q7L2H7,1,1,1.0,
Q9Y262,1,1,1.0,
Q9UBQ5,1,1,1.0,
O75822,2,2,1.0,
O15372,1,1,1.0,
Q13347,1,1,1.0,
O75821,2,2,1.0,
P60228,1,1,1.0,
O00303,1,1,1.0,
O15371,1,1,1.0,
Q14152,2,2,1.0,
P55884,1,1,1.0,
O75534,1,1,1.0,
P55060,1,1,1.0,
P35221,1,1,1.0,
O60716,1,1,1.0,
Q14247,1,1,1.0,
Q13618,2,2,1.0,
P08574,2,2,1.0,
Q7L576,1,1,1.0,
P14868,1,1,1.0,
Q96EP5,2,2,1.0,
P07108,1,1,1.0,
Q16643,1,1,1.0,
Q9UJU6,2,2,1.0,
P61962,1,1,1.0,
P32321,1,1,1.0,
Q14203,1,1,1.0,
O43602,1,1,1.0,
Q7Z4W1,1,1,1.0,
Q96HY6,1,1,1.0,
Q9NVP1,2,2,1.0,
Q9UHI6,2,2,1.0,
Q13838,1,1,1.0,
Q9GZR7,1,1,1.0,
Q9NUI1,1,1,1.0,
O43583,1,1,1.0,
O43143,1,1,1.0,
O60610,1,1,1.0,
Q9UNQ2,1,1,1.0,
Q9Y2L1,1,1,1.0,
Q6ZR08,1,1,1.0,
Q96EY1,2,2,1.0,
Q9NXW2,1,1,1.0,
Q8IXB1,1,1,1.0,
Q5JSL3,1,1,1.0,
Q14195,2,2,1.0,
P15924,1,1,1.0,
Q8TEA8,1,1,1.0,
Q14204,1,1,1.0,
Q13409,1,1,1.0,
Q9Y6G9,2,2,1.0,
O43237,1,1,1.0,
P63167,1,1,1.0,
Q99848,2,2,1.0,
Q13011,1,1,1.0,
P30084,1,1,1.0,
P29692,1,1,1.0,
O43324,2,2,1.0,
P26641,2,2,1.0,
Q96C19,1,1,1.0,
Q15029,2,2,1.0,
O14681,1,1,1.0,
P49770,1,1,1.0,
Q9NR50,1,1,1.0,
Q9UI10,1,1,1.0,
P23588,2,2,1.0,
O60841,1,1,1.0,
P56537,1,1,1.0,
Q15006,1,1,1.0,
Q9P0I2,1,1,1.0,
P50402,1,1,1.0,
O94919,1,1,1.0,
P11171,1,1,1.0,
O43491,2,2,1.0,
P16422,1,1,1.0,
Q9UM22,2,2,1.0,
Q9C0D9,1,1,1.0,
O75616,1,1,1.0,
P18074,1,1,1.0,
P84090,2,2,1.0,
P30040,1,1,1.0,
Q9BSJ8,2,2,1.0,
A0FGR8,2,2,1.0,
P62495,1,1,1.0,
P13804,1,1,1.0,
Q9NV70,2,2,1.0,
O60645,1,1,1.0,
Q96A65,1,1,1.0,
Q01780,2,2,1.0,
P16930,1,1,1.0,
Q9NZB2,1,1,1.0,
Q96C01,1,1,1.0,
Q8WU58,1,1,1.0,
Q86UY5,1,1,1.0,
Q5T0W9,2,2,1.0,
Q2M2I3,2,2,1.0,
Q8WVX9,1,1,1.0,
Q9Y285,2,2,1.0,
Q9NSD9,1,1,1.0,
Q53R41,1,1,1.0,
Q7L8L6,1,1,1.0,
P62861,1,1,1.0,
P22087,1,1,1.0,
O43427,1,1,1.0,
Q14318,1,1,1.0,
O75369,1,1,1.0,
Q9H479,1,1,1.0,
Q9HA64,2,2,1.0,
P35637,2,2,1.0,
Q13283,1,1,1.0,
P17677,1,1,1.0,
Q9NY12,1,1,1.0,
P41250,1,1,1.0,
Q86YP4,1,1,1.0,
Q8WXI9,1,1,1.0,
Q92616,2,2,1.0,
P50395,1,1,1.0,
Q8TEQ6,2,2,1.0,
Q9H3K2,2,2,1.0,
Q92896,1,1,1.0,
O76003,1,1,1.0,
O60547,1,1,1.0,
O60234,1,1,1.0,
P04899,2,2,1.0,
P46926,1,1,1.0,
Q08379,1,1,1.0,
Q08378,1,1,1.0,
Q9Y3E0,1,1,1.0,
O43292,1,1,1.0,
P06744,1,1,1.0,
Q86V85,1,1,1.0,
Q13098,1,1,1.0,
Q9P0R6,1,1,1.0,
P29084,1,1,1.0,
P78347,1,1,1.0,
Q8WUA4,1,1,1.0,
Q9Y5Q9,1,1,1.0,
Q9Y5Q8,1,1,1.0,
A4D1E9,1,1,1.0,
Q9BZE4,1,1,1.0,
Q92522,1,1,1.0,
Q9P035,2,2,1.0,
P40939,2,2,1.0,
P55084,2,2,1.0,
O00165,1,1,1.0,
P69891,1,1,1.0,
Q9Y450,1,1,1.0,
P02008,1,1,1.0,
P53701,2,2,1.0,
P51610,1,1,1.0,
P14317,2,2,1.0,
P51858,1,1,1.0,
Q6AI08,1,1,1.0,
Q9Y241,1,1,1.0,
P16401,1,1,1.0,
P16403,2,2,1.0,
P26583,1,1,1.0,
Q13151,1,1,1.0,
P22626,2,2,1.0,
P51991,1,1,1.0,
Q99729,1,1,1.0,
P07910,1,1,1.0,
Q14103,1,1,1.0,
P52597,1,1,1.0,
P31942,1,1,1.0,
P61978,2,2,1.0,
P14866,1,1,1.0,
O43390,2,2,1.0,
Q00839,2,2,1.0,
Q9BUJ2,1,1,1.0,
Q1KMD3,2,2,1.0,
Q53GQ0,2,2,1.0,
Q58FF8,2,2,1.0,
P34932,1,1,1.0,
P61604,1,1,1.0,
Q9Y4L1,1,1,1.0,
Q9NX55,1,1,1.0,
Q9NSE4,1,1,1.0,
P50213,2,2,1.0,
O95163,1,1,1.0,
Q12905,1,1,1.0,
Q12906,1,1,1.0,
